organization,cohort date,nurse id,deid_names,employment start date,type of unit,age,gender,nursing degree received,gpa,employment status,previous health care work experience,leave,type of leave,termination,termination date,tenure,termination reason,id,education_clean,gpa_numeric
Emory University Hospital,10/7/15,410845,16744,,Oncology Inpatient Unit,26,Female,Bsn,3.5 And Above,,,No,,No,,,,23622,Georgia State University,3.75
Emory University Hospital,10/7/15,410847,16745,,General Medical Inpatient Unit,24,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23623,Georgia State University,3.25
Emory University Hospital,10/7/15,410892,16746,,General Medical Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,Yes,6/3/17,,Other/Unknown,23624,Georgia State University,3.75
Emory University Hospital,10/5/15,1667839,16747,,General Surgical Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,23625,Georgia State University,3.75
Emory Saint Joseph’S Hospital,3/2/15,40819000,16748,3/2/15,Medical/Surgical Inpatient Unit,23,Female,Bsn,3.0 - 3.49,,,No,,Yes,7/4/20,5.345205479,Obtained Position Representing A Promotion/Career Advancement,23626,Georgia State University,3.25
Emory University Hospital,3/2/15,1269280,16749,,Medical/Surgical Icu Inpatient Unit,24,Female,Bsn,3.5 And Above,,,No,,No,,,,23627,Georgia State University,3.75
Emory University Hospital,3/2/15,408258,16750,,General Surgical Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,23628,Georgia State University,3.75
Emory University Hospital,2/16/15,408071,16751,,Medical/Surgical Inpatient Unit,25,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23629,Georgia State University,3.25
Emory University Hospital,2/16/15,408092,16752,,Medical/Surgical Icu Inpatient Unit,28,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,23630,Georgia State University,3.25
Emory University Hospital,2/16/15,1870289,16753,,Medical/Surgical Icu Inpatient Unit,44,Male,Bsn,3.5 And Above,,,No,,No,,,,23631,Georgia State University,3.75
Emory Saint Joseph’S Hospital,10/20/14,173678400,16755,,Medical/Surgical Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,23633,Georgia State University,3.75
Emory Saint Joseph’S Hospital,10/20/14,188120500,16756,,Medical/Surgical Inpatient Unit,27,Female,Bsn,3.5 And Above,,,No,,Yes,5/31/15,,Did Not Return From Leave Of Absence,23634,Georgia State University,3.75
Emory University Hospital,9/24/14,403369,16757,,Medical/Surgical Icu Inpatient Unit,25,Female,Bsn,3.5 And Above,,,No,,No,,,,23635,Georgia State University,3.75
Emory University Hospital,9/8/14,397711,16758,,Medical/Surgical Icu Inpatient Unit,27,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23636,Georgia State University,3.25
Emory University Hospital,9/8/14,406565,16759,,Oncology Inpatient Unit,23,Female,Bsn,3.5 And Above,,,No,,No,,,,23637,Georgia State University,3.75
Emory University Hospital,9/8/14,1835018,16760,,Oncology Inpatient Unit,27,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23638,Georgia State University,3.75
Emory Saint Joseph’S Hospital,7/14/14,40596800,16761,,Medical/Surgical Inpatient Unit,34,Female,Bsn,3.5 And Above,,,No,,No,,,,23639,Georgia State University,3.75
Emory University Hospital,4/10/14,404966,16762,,Other (Please Specify),29,Female,Bsn,2.5 - 2.99,,,No,,No,,,,23640,Georgia State University,2.75
Emory University Hospital,3/31/14,40476600,16763,,General Surgical Inpatient Unit,27,Female,Bsn,3.5 And Above,,,No,,No,,,,23641,Georgia State University,3.75
Emory University Hospital,3/17/14,40434100,16765,,Other (Please Specify),29,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23643,Georgia State University,3.25
Emory University Hospital,3/17/14,4230,16766,,General Medical Inpatient Unit,21,Female,Bsn,3.5 And Above,,,No,,No,,,,23644,Georgia State University,3.75
Emory University Hospital,3/17/14,8686,16767,,Other (Please Specify),45,Male,Bsn,3.5 And Above,,,No,,No,,,,23645,Georgia State University,3.75
Emory University Hospital,3/10/14,40436300,16768,,Other (Please Specify),42,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23646,Georgia State University,3.25
Emory Saint Joseph’S Hospital,3/10/14,40438700,16769,,Telemetry Unit,36,Female,Bsn,3.5 And Above,,,No,,No,,,,23647,Georgia State University,3.75
Emory Saint Joseph’S Hospital,3/10/14,40450300,16770,,Medical/Surgical Inpatient Unit,33,Female,Bsn,3.0 - 3.49,,,No,,Yes,11/28/14,,Disability/Illness/Injury,23648,Georgia State University,3.25
Emory University Hospital,3/10/14,2019846,16771,,Telemetry Unit,35,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23649,Georgia State University,3.75
Emory Saint Joseph’S Hospital,10/7/13,39723000,16772,,Telemetry Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,23650,Georgia State University,3.75
Emory Saint Joseph’S Hospital,10/7/13,40306600,16773,,Medical/Surgical Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,23651,Georgia State University,3.75
Emory Saint Joseph’S Hospital,10/7/13,40307700,16774,,Medical/Surgical Inpatient Unit,23,Male,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23652,Georgia State University,3.75
Emory University Hospital,9/23/13,50951,16775,,Medical/Surgical Icu Inpatient Unit,31,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23653,Georgia State University,3.25
Emory University Hospital,9/16/13,40288500,16777,,Perioperative Or,36,Female,Bsn,3.5 And Above,,,No,,No,,,,23655,Georgia State University,3.75
Emory University Hospital,9/16/13,2243,16778,,Medical/Surgical Icu Inpatient Unit,24,Female,Bsn,3.5 And Above,,,No,,No,,,,23656,Georgia State University,3.75
Emory University Hospital,8/26/13,402569,16779,,Medical/Surgical Icu Inpatient Unit,23,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23657,Georgia State University,3.75
Emory University Hospital,8/19/13,978,16780,,General Medical Inpatient Unit,30,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23658,Georgia State University,3.75
Emory University Hospital,8/19/13,9824,16781,,Mother/Baby Unit,23,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23659,Georgia State University,3.25
Emory Saint Joseph’S Hospital,8/12/13,39725400,16782,,Medical/Surgical Icu Inpatient Unit,22,Female,Bsn,3.0 - 3.49,,,No,,Yes,3/3/14,,Unsatisfactory Performance,23660,Georgia State University,3.25
Emory University Hospital,3/11/13,1387,16785,,Medical/Surgical Icu Inpatient Unit,24,Female,Bsn,3.5 And Above,,,No,,No,,,,23663,Georgia State University,3.75
Emory University Hospital,3/11/13,3811,16786,,General Medical Inpatient Unit,26,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23664,Georgia State University,3.75
Emory University Hospital,3/11/13,7285,16787,,Medical/Surgical Icu Inpatient Unit,27,Male,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23665,Georgia State University,3.75
Emory University Hospital,3/11/13,9038,16788,,General Medical Inpatient Unit,29,Male,Bsn,3.5 And Above,,,No,,No,,,,23666,Georgia State University,3.75
Emory University Hospital,3/11/13,9075,16789,,Medical/Surgical Icu Inpatient Unit,29,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23667,Georgia State University,3.75
Emory Saint Joseph’S Hospital,10/22/12,39918900,16790,,Medical/Surgical Inpatient Unit,29,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23668,Georgia State University,3.75
Emory University Hospital,9/10/12,1812,16792,,Other (Please Specify),22,Female,Bsn,3.5 And Above,,,No,,No,,,,23670,Georgia State University,3.75
Emory University Hospital,9/6/12,5739,16793,,Oncology Inpatient Unit,23,Female,Bsn,3.5 And Above,,,No,,No,,,,23671,Georgia State University,3.75
Emory University Hospital,7/30/12,5828,16794,,Medical/Surgical Icu Inpatient Unit,32,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23672,Georgia State University,3.25
Emory Saint Joseph’S Hospital,7/23/12,21632800,16795,,Medical/Surgical Icu Inpatient Unit,36,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23673,Georgia State University,3.75
Emory Saint Joseph’S Hospital,7/23/12,39817300,16796,,Medical/Surgical Icu Inpatient Unit,33,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23674,Georgia State University,3.75
Emory Saint Joseph’S Hospital,7/23/12,39819200,16797,,Medical/Surgical Inpatient Unit,30,Female,Accelerated Bsn,3.5 And Above,,,No,,Yes,7/31/14,,Relocating Out Of Area,23675,Georgia State University,3.75
Emory University Hospital,6/14/12,143,16799,,Medical/Surgical Icu Inpatient Unit,36,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23677,Georgia State University,3.75
Emory University Hospital,6/14/12,1258,16800,,Telemetry Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,23678,Georgia State University,3.75
Emory University Hospital,6/14/12,1665,16801,,General Medical Inpatient Unit,21,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,23679,Georgia State University,3.25
Emory University Hospital,6/14/12,7512,16802,,General Medical Inpatient Unit,39,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23680,Georgia State University,3.25
Emory Saint Joseph’S Hospital,3/26/12,39664600,16803,,Oncology Inpatient Unit,29,Female,Bsn,3.5 And Above,,,No,,Yes,1/1/15,,Unhappy With Job/Facility,23681,Georgia State University,3.75
Emory University Hospital,10/20/11,67,16804,,Perioperative Pacu,26,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23682,Georgia State University,3.25
Emory University Hospital,10/20/11,2095,16805,,Mother/Baby Unit,25,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23683,Georgia State University,3.25
Emory University Hospital,10/20/11,2186,16806,,Medical/Surgical Icu Inpatient Unit,24,Female,Bsn,3.5 And Above,,,No,,Yes,1/1/13,,Relocating Out Of Area,23684,Georgia State University,3.75
Emory University Hospital,10/20/11,3551,16807,,Emergency Department,41,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23685,Georgia State University,3.75
Emory University Hospital,10/20/11,8164,16808,,Medical/Surgical Icu Inpatient Unit,23,Female,Bsn,3.5 And Above,,,No,,No,,,,23686,Georgia State University,3.75
Emory Saint Joseph’S Hospital,6/6/11,24441,16809,,Medical/Surgical Inpatient Unit,29,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23687,Georgia State University,3.25
Emory Saint Joseph’S Hospital,6/6/11,24444,16810,,Medical/Surgical Inpatient Unit,22,Female,Bsn,3.0 - 3.49,,,No,,Yes,1/1/14,,Relocating Out Of Area,23688,Georgia State University,3.25
Emory Saint Joseph’S Hospital,3/14/11,24321,16811,,Medical/Surgical Inpatient Unit,30,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23689,Georgia State University,3.25
Emory Saint Joseph’S Hospital,3/14/11,24323,16812,,Medical/Surgical Inpatient Unit,26,Female,Bsn,3.5 And Above,,,No,,No,,,,23690,Georgia State University,3.75
Emory Saint Joseph’S Hospital,3/29/10,5090,16813,,Other (Please Specify),33,Female,Bsn,3.5 And Above,,,No,,No,,,,23691,Georgia State University,3.75
Emory Saint Joseph’S Hospital,8/16/09,7829,16815,,Other (Please Specify),31,Male,Bsn,2.5 - 2.99,,,No,,No,,,,23693,Georgia State University,2.75
Emory Saint Joseph’S Hospital,8/16/09,8204,16816,,Other (Please Specify),50,Female,Bsn,3.5 And Above,,,No,,No,,,,23694,Georgia State University,3.75
Emory Saint Joseph’S Hospital,3/30/09,1188,16817,,Other (Please Specify),31,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23695,Georgia State University,3.75
Emory University Hospital,11/30/04,599,16818,,,49,Female,Bsn,3.5 And Above,,,No,,No,,,,23696,Georgia State University,3.75
Emory University Hospital,11/30/04,7519,16819,,,29,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23697,Georgia State University,3.25
Emory University Hospital,10/31/04,4632,16820,,,37,Female,Bsn,3.5 And Above,,,No,,No,,,,23698,Georgia State University,3.75
Emory Decatur Hospital,10/11/22,458635,16822,10/10/22,Medical/Surgical Intermediate Unit,33,Female,Bsn,3.5 And Above,,,No,,No,,,,23700,Georgia State University,3.75
Emory Decatur Hospital,10/11/22,458636,16823,10/10/22,Medical/Surgical Intermediate Unit,25,Female,Bsn,3.5 And Above,,,No,,No,,,,23701,Georgia State University,3.75
Emory Long Term Acute Care,8/2/22,457142,16824,7/25/22,Other (Please Specify),26,Female,Adn/Asn,3.0 - 3.49,,,No,,No,,,,23702,Georgia State University,3.25
Emory University Hospital,5/1/20,440118,16825,3/2/20,General Medical Inpatient Unit,22,Female,Bsn,3.0 - 3.49,,,No,,Yes,2/6/23,2.934246575,Other/Unknown,23703,Georgia State University,3.25
Emory University Hospital,3/30/20,440300,16826,3/2/20,Medical/Surgical Intermediate Unit,28,Female,Accelerated Bsn,3.5 And Above,,,No,,Yes,11/28/22,2.742465753,Relocating Out Of Area,23704,Georgia State University,3.75
Emory University Hospital,10/15/18,425670,16827,10/15/18,Mother/Baby Unit,23,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,23705,Georgia State University,3.25
Emory Saint Joseph’S Hospital,10/24/16,21678,16831,,Medical/Surgical Inpatient Unit,25,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23709,Georgia State University,3.75
Emory University Hospital,10/20/25,484106,16834,11/3/25,Procedural Unit,42,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23712,Gordon State College,3.75
Emory University Hospital,8/28/25,736516,16835,8/18/25,Transplant Unit,28,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23713,Gordon State College,3.25
Emory Decatur Hospital,8/20/24,472536,16836,8/12/24,Neonatal Icu Inpatient Unit,24,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23714,Gordon State College,3.75
Emory University Hospital Midtown,4/5/24,454987,16837,4/1/24,Neonatal Icu Inpatient Unit,23,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,No,,,,23715,Gordon State College,3.25
Emory University Hospital Midtown,8/11/23,464095,16838,6/26/23,Cardiac/Heart/Vascular Critical Care,39,Female,Adn/Asn,2.5 - 2.99,Full-Time,,No,,No,,,,23716,Gordon State College,2.75
Emory University Hospital,3/18/22,404352,16839,3/6/22,General Surgical Inpatient Unit,35,Female,Adn/Asn,2.5 - 2.99,,,No,,No,,,,23717,Gordon State College,2.75
Emory University Hospital Midtown,8/12/22,457070,16840,8/29/22,Obstetrics/Labor & Delivery Inpatient Unit,24,Female,Bsn,3.0 - 3.49,Full-Time,,No,,Yes,6/1/23,0.756164384,Other/Unknown,23718,Gordon State College,3.25
Emory Johns Creek Hospital,7/12/21,447920,16841,7/19/21,Medical/Surgical Icu Inpatient Unit,23,Female,Bsn,3.0 - 3.49,Per Diem,,No,,Yes,2/27/24,2.610958904,Other/Unknown,23719,Gordon State College,3.25
Emory University Hospital,3/31/14,171500900,16849,,Medical/Surgical Inpatient Unit,46,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23727,Georgia State University,3.25
Emory University Hospital Midtown,4/4/25,476887,16894,3/31/25,Medical/Surgical Inpatient Unit,38,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23769,Herzing University,3.75
Emory Long Term Acute Care,11/12/24,474776,16895,11/4/24,Rehabilitation Inpatient Unit,50,Female,Bsn,3.0 - 3.49,Full-Time,,No,,Yes,11/29/25,1.068493151,Obtained Position Representing A Different Job Experience,23770,Herzing University,3.25
Emory Decatur Hospital,11/12/24,475140,16896,11/18/24,Medical/Surgical Intermediate Unit,33,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23771,Herzing University,3.25
Emory University Hospital Midtown,10/28/24,444304,12050,11/10/24,Ambulatory Setting,31,Female,Bsn,2.5 - 2.99,Full-Time,,No,,No,,,,16702,Herzing University,2.75
The Emory Clinic,8/22/24,436682,16898,8/4/24,Perioperative Or,48,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23772,Herzing University,3.75
Emory Hillandale Hospital,8/22/24,473139,16899,8/12/24,Emergency Department,26,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23773,Herzing University,3.75
Emory Decatur Hospital,8/20/24,401442,16900,9/10/24,Psychiatric Inpatient Unit,63,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23774,Herzing University,3.25
Emory Long Term Acute Care,8/20/24,442244,16901,8/18/24,Other (Please Specify),37,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23775,Herzing University,3.25
Emory University Hospital,3/11/24,462943,11261,3/4/24,Oncology Inpatient Unit,23,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,1/18/25,0.876712329,Other/Unknown,23776,Herzing University,3.75
Emory University Hospital Midtown,8/9/24,468444,16903,7/22/24,Perioperative Or,25,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23777,Herzing University,3.25
Emory University Hospital,8/5/24,1756340,16904,8/19/24,Transplant Unit,31,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23778,Herzing University,3.25
Emory Hillandale Hospital,3/26/24,469582,16905,3/25/24,Emergency Department,34,Female,Adn/Asn,2.5 - 2.99,Full-Time,,No,,No,,,,23779,Herzing University,2.75
Emory University Hospital,3/11/24,468058,16906,1/22/24,General Medical Inpatient Unit,25,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23780,Herzing University,3.25
Emory University Hospital,3/11/24,2540275,16907,2/19/24,Telemetry Unit,23,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23781,Herzing University,3.25
Emory University Hospital,2/22/24,468753,16908,2/19/24,Perioperative Or,24,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23782,Herzing University,3.25
Emory University Hospital,11/8/23,465697,16909,10/30/23,Cardiac/Heart/Vascular Critical Care,42,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23783,Herzing University,3.25
Emory University Hospital,8/7/23,2543638,16910,7/24/23,Medical/Surgical Intermediate Unit,24,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,No,,,,23784,Herzing University,3.25
Emory University Hospital Midtown,3/13/23,352103,16911,1/9/23,Oncology Inpatient Unit,57,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23785,Herzing University,3.25
Emory University Hospital Midtown,10/28/22,443732,16912,7/25/21,Cardiac/Heart/Vascular Critical Care,29,Male,Bsn,3.5 And Above,,,No,,No,,,,23786,Herzing University,3.75
Emory Saint Joseph’S Hospital,10/17/22,459752,16913,11/14/22,Medical/Surgical Inpatient Unit,31,Female,Adn/Asn,3.5 And Above,,,No,,No,,,,23787,Herzing University,3.75
Emory Decatur Hospital,8/20/24,472535,16915,8/12/24,Observation Unit,31,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2/28/25,0.547945206,Other/Unknown,23789,Herzing University,3.75
Emory Decatur Hospital,10/20/23,466076,16916,9/18/23,Perioperative Or,30,Female,Bs,3.0 - 3.49,Full-Time,,No,,Yes,8/13/24,0.904109589,Obtained Position Representing A Different Job Experience,23790,Herzing University,3.25
Emory Johns Creek Hospital,7/12/21,442785,16917,8/23/21,General Medical Inpatient Unit,29,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23791,Herzing University,3.75
Emory University Hospital,4/16/21,401479,16918,3/21/21,Emergency Department,30,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23792,Herzing University,3.25
Emory University Hospital Midtown,10/30/20,442422,16919,10/26/20,Neurology/Neurosurgical Icu Inpatient Unit,35,Male,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23793,Herzing University,3.25
Emory University Hospital Midtown,10/30/20,442599,16920,9/13/20,Medical/Surgical Inpatient Unit,46,Female,Bsn,2.5 - 2.99,,,No,,Yes,9/28/22,2.04109589,Family Obligations (Family/Friend Caregiving Responsibility),23794,Herzing University,2.75
Emory Hillandale Hospital,10/13/20,443006,16921,10/5/20,Medical/Surgical Inpatient Unit,38,Female,Bsn,3.5 And Above,,,No,,No,,,,23795,Herzing University,3.75
Emory University Hospital Midtown,10/31/19,438311,16922,12/2/19,General Medical Inpatient Unit,35,Female,Bsn,3.5 And Above,,,No,,No,,,,23796,Herzing University,3.75
Emory University Hospital Midtown,10/31/19,2198381,16923,10/28/19,Cardiac/Heart/Vascular Critical Care,37,Female,Bsn,3.5 And Above,,,No,,No,,,,23797,Herzing University,3.75
Emory University Hospital,8/1/19,432986,16924,7/22/19,General Medical Inpatient Unit,23,Male,Bsn,3.0 - 3.49,,,No,,Yes,9/6/21,2.128767123,Relocating Out Of Area,23798,Herzing University,3.25
